,id,activity_count_paste,action_time_sum,action_time_mean,word_count_max,text_change_count_tiny_text_changes,cursor_position_mean,distance_of_moved_selection_mean,distance_of_moved_selection_max,size_of_moved_selection_mean,size_of_moved_selection_max,up_time_fraction_of_time_spent_writing,action_time_mean_Input,action_time_mean_Move From,action_time_mean_Nonproduction,action_time_mean_Paste,action_time_mean_Remove/Cut,action_time_mean_Replace,action_time_max_Input,action_time_max_Move From,action_time_max_Nonproduction,action_time_max_Paste,action_time_max_Remove/Cut,action_time_max_Replace,action_time_sum_Input,action_time_sum_Move From,action_time_sum_Nonproduction,action_time_sum_Paste,action_time_sum_Remove/Cut,action_time_sum_Replace,action_time_count_Input,action_time_count_Move From,action_time_count_Nonproduction,action_time_count_Paste,action_time_count_Remove/Cut,action_time_count_Replace,Peak Frequency,Mean Frequency,Median Frequency,Bandwidth,Frequency Skewness,Frequency Kurtosis,Total Energy,Spectral Entropy,Spectral Flatness,Spectral Roll-off,Mean Amplitude,Std Amplitude,Skew Amplitude,Kurtosis Amplitude,score
385,2889d0db,0,130832,98.29601803155522,201,1300,532.6288504883546,0.0,0,0.0,0,1.0539355555555556,100.29531914893617,0.0,56.774193548387096,0.0,89.8,0.0,294.0,0.0,501.0,0.0,502.0,0.0,117847.0,0.0,1760.0,0.0,11225.0,0.0,1175.0,0.0,31.0,0.0,125.0,0.0,0.029323308270676692,0.16500086985531348,0.2503759398496241,0.49849624060150377,3.968512880589263,20.410242925196528,65714686.3461638,8.752288226696631,0.6675714305003931,0.36766917293233087,201.96330914144517,241.20265936423198,3.968512880589263,20.410242925196528,1.5
386,28b77182,0,353760,104.66272189349112,381,3139,1098.1050295857988,0.0,0,0.0,0,0.9728688888888889,119.70367591897974,0.0,3.9377593360995853,0.0,71.20718816067654,0.0,272.0,0.0,118.0,0.0,513.0,0.0,319130.0,0.0,949.0,0.0,33681.0,0.0,2666.0,0.0,241.0,0.0,473.0,0.0,0.028706717963894644,0.15191653512842504,0.2500739863865049,0.4995560816809707,3.8539826161758834,22.464757187701633,448977316.9999999,10.08752970817661,0.6567552305938792,0.33737792246226694,332.8329279521451,393.7595536127715,3.8539826161758834,22.464757187701633,3.5
387,28e0fc72,0,392571,99.1090633678364,439,3831,1246.893966170159,0.0,0,0.0,0,0.9935555555555555,104.45443273403596,0.0,97.088,0.0,71.07920792079207,97.75,295.0,0.0,3450.0,0.0,516.0,127.0,336970.0,0.0,12136.0,0.0,43074.0,391.0,3226.0,0.0,125.0,0.0,606.0,4.0,0.028535353535353535,0.15631340455135137,0.25,0.49949494949494955,3.698560003567289,19.452689937962152,568114845.746989,10.334077276541358,0.663151562620139,0.3426767676767677,350.2289753314067,405.4766828119704,3.698560003567289,19.452689937962152,4.5
388,28efbd1a,1,219536,85.19053162592161,202,2374,560.8051998447808,0.0,0,0.0,0,0.980935,89.0647193585338,0.0,89.36633663366337,152.0,72.96974522292993,0.0,241.0,0.0,1620.0,152.0,508.0,0.0,155507.0,0.0,18052.0,152.0,45825.0,0.0,1746.0,0.0,202.0,1.0,628.0,0.0,0.022127329192546584,0.15616040633287145,0.24999999999999997,0.499223602484472,3.516843269883747,19.205193242005908,256709309.0894414,9.734225392112402,0.6717222195828786,0.34588509316770183,297.2995477463662,333.2811298823182,3.516843269883747,19.205193242005908,1.5
389,290789f7,0,254243,126.80448877805486,287,1929,670.6643391521197,0.0,0,0.0,0,0.98887,130.7710495963091,0.0,139.1315789473684,0.0,86.72820512820513,0.0,241.0,0.0,527.0,0.0,517.0,0.0,226757.0,0.0,10574.0,0.0,16912.0,0.0,1734.0,0.0,76.0,0.0,195.0,0.0,0.029441117764471055,0.15799065950553162,0.24999999999999997,0.49900199600798395,5.893591076147434,56.13068652283232,148148679.11855984,9.299875621452331,0.6469607542615877,0.33582834331337325,234.41616855931997,305.04055198954813,5.893591076147434,56.13068652283232,3.5
390,2917977d,1,238650,104.35067774376913,328,2213,783.275470048098,0.0,0,0.0,0,0.9909894444444445,107.15131578947368,0.0,133.63013698630138,65.0,72.14767932489451,0.0,364.0,0.0,4516.0,65.0,502.0,0.0,211731.0,0.0,9755.0,65.0,17099.0,0.0,1976.0,0.0,73.0,1.0,237.0,0.0,0.02668416447944007,0.15953215998778683,0.25021872265966755,0.4991251093613298,4.21217973352945,25.79538299955621,201091126.43339095,9.550656928970827,0.6726854372674976,0.34864391951006124,271.9561334361405,319.5726243222791,4.21217973352945,25.79538299955621,3.5
391,292bd5f7,0,242613,85.21707060063224,359,2776,969.7966280295047,0.0,0,0.0,0,0.9977022222222223,85.82984603237269,0.0,67.45588235294117,0.0,83.98353909465021,70.33333333333333,240.0,0.0,911.0,0.0,502.0,95.0,217407.0,0.0,4587.0,0.0,20408.0,211.0,2533.0,0.0,68.0,0.0,243.0,3.0,0.030217849613492623,0.16536150514019685,0.2501756851721715,0.4992972593113141,5.117942467031192,47.761185783138615,323226590.01633394,9.878146129608858,0.6751042725282523,0.3527758257203092,308.7889871603018,363.2541449136341,5.117942467031192,47.761185783138615,5.0
392,293d6cb1,0,238466,113.17797816801139,308,2053,832.3497864261984,0.0,0,0.0,0,0.383185,117.97582764056753,0.0,16.09259259259259,0.0,87.26,0.0,486.0,0.0,129.0,0.0,500.0,0.0,224508.0,0.0,869.0,0.0,13089.0,0.0,1903.0,0.0,54.0,0.0,150.0,0.0,0.02849002849002849,0.1565139212272406,0.2502374169040836,0.49905033238366575,4.337861104852218,26.953908414595254,172025044.11727846,9.38962604680004,0.6564766295887785,0.3380816714150048,254.7152466148228,314.07331659406725,4.337861104852218,26.953908414595254,4.5
393,2967ec05,0,455677,94.32353549989651,543,4706,1281.7814117160008,0.0,0,0.0,0,0.9790644444444444,94.6916626736943,0.0,152.22522522522522,0.0,79.66914498141264,84.375,223.0,0.0,1918.0,0.0,530.0,119.0,395243.0,0.0,16897.0,0.0,42862.0,675.0,4174.0,0.0,111.0,0.0,538.0,8.0,0.02939958592132505,0.15918226511421893,0.25010351966873706,0.49958592132505175,4.600825542973533,35.55128134434707,904820464.5628285,10.607038452205046,0.6564841021500512,0.3403726708074534,391.5868310361574,470.6185489494056,4.600825542973533,35.55128134434707,3.5
394,29b7f2f6,0,243185,111.70647680293983,202,1402,693.248966467616,0.0,0,0.0,0,2.2150783333333335,141.96491228070175,31.0,59.74352331606217,0.0,118.34065934065934,116.0,4094.0,62.0,624.0,0.0,554.0,116.0,186116.0,62.0,46122.0,0.0,10769.0,116.0,1311.0,2.0,772.0,0.0,91.0,1.0,0.00045955882352941176,0.15114513589676382,0.25,0.4990808823529411,6.865017049352923,74.14492240150689,222532174.1143042,9.375400464194692,0.6514318868409795,0.34558823529411764,260.69904140708303,369.8072756695502,6.865017049352923,74.14492240150689,2.0
395,29d4417d,0,459739,104.34384929641398,604,4232,1668.453018610985,0.0,0,0.0,0,1.0428127777777778,107.8650228774784,0.0,84.2202380952381,0.0,69.53156146179403,106.66666666666667,286.0,0.0,1692.0,0.0,512.0,116.0,424341.0,0.0,14149.0,0.0,20929.0,320.0,3934.0,0.0,168.0,0.0,301.0,3.0,0.031555051078320094,0.1602940845224046,0.2501702610669694,0.4996594778660613,5.375394971013693,44.08552500878673,726747042.0000002,10.449860320141235,0.6644357821166069,0.3446083995459705,351.8949775208655,454.1029105895974,5.375394971013693,44.08552500878673,4.0
396,2a11b826,0,293831,85.89038292896814,415,2777,1010.7293189125986,0.0,0,0.0,0,0.9677661111111111,96.17103174603174,0.0,52.82608695652174,0.0,67.93774319066148,0.0,3158.0,0.0,15086.0,0.0,245.0,0.0,242351.0,0.0,34020.0,0.0,17460.0,0.0,2520.0,0.0,644.0,0.0,257.0,0.0,0.02865497076023392,0.15220131388201336,0.25,0.4994152046783626,4.065712254137473,25.438128526527446,387925614.56205803,10.095893585038521,0.6503303271443565,0.3327485380116959,305.7107714046719,365.41859746780744,4.065712254137473,25.438128526527446,3.0
397,2a4db519,0,258470,71.95712694877506,445,3525,1312.0659799554567,0.0,0,0.0,0,0.8408188888888889,73.38736706413148,0.0,26.83582089552239,0.0,68.60426540284361,0.0,201.0,0.0,111.0,0.0,514.0,0.0,227721.0,0.0,1798.0,0.0,28951.0,0.0,3103.0,0.0,67.0,0.0,422.0,0.0,0.03230297967140072,0.15712056872999408,0.2500696184906711,0.49958228905597324,5.06460462641365,41.96479096919402,485760386.9999999,10.130760368715077,0.6433410094880617,0.3394597605123921,320.1165824953213,410.05362284891,5.06460462641365,41.96479096919402,4.5
398,2a5f1f40,0,252421,59.18429073856976,522,4050,1555.8152403282531,0.0,0,0.0,0,0.9665138888888889,63.28052898142938,0.0,4.604651162790698,0.0,53.49193548387097,0.0,256.0,0.0,165.0,0.0,518.0,0.0,224899.0,0.0,990.0,0.0,26532.0,0.0,3554.0,0.0,215.0,0.0,496.0,0.0,0.03025328330206379,0.15836514221352932,0.25,0.49953095684803006,4.969825862953263,41.077922981022276,653987922.4966831,10.44845572727981,0.6739122415291264,0.3477954971857411,354.7128119711426,425.5247623444313,4.969825862953263,41.077922981022276,4.5
399,2a614234,0,196014,93.38446879466413,223,1845,553.2539304430682,0.0,0,0.0,0,1.0906705555555556,94.63741620962827,0.0,68.264,0.0,113.6923076923077,0.0,211.0,0.0,4023.0,0.0,819.0,0.0,155300.0,0.0,17066.0,0.0,23648.0,0.0,1641.0,0.0,250.0,0.0,208.0,0.0,0.029075309818875118,0.14867655487096887,0.2502383222116301,0.4990467111534795,3.8165114404093927,19.284360568561556,185376812.56306857,9.356177144494833,0.6455831888453337,0.3336510962821735,263.4936022584274,327.80694486011606,3.8165114404093927,19.284360568561556,2.5
400,2a7b72fa,0,331514,102.60414732281028,473,3150,1344.9885484370163,0.0,0,0.0,0,1.0414127777777777,103.43353002429711,0.0,56.89873417721519,0.0,107.04460966542752,116.0,254.0,0.0,833.0,0.0,503.0,140.0,297992.0,0.0,4495.0,0.0,28795.0,232.0,2881.0,0.0,79.0,0.0,269.0,2.0,0.030959752321981428,0.16135485638855948,0.2501547987616099,0.4993808049535604,5.447023497526808,42.53507830835926,386956742.5614878,9.990295137438471,0.6610284811281787,0.3492260061919505,296.54330123331255,389.630877600296,5.447023497526808,42.53507830835926,4.0
401,2a829632,0,202068,114.9419795221843,243,1691,716.7081911262799,0.0,0,0.0,0,1.0008244444444445,122.06914212548016,0.0,8.477611940298507,0.0,83.93798449612403,0.0,313.0,0.0,113.0,0.0,226.0,0.0,190672.0,0.0,568.0,0.0,10828.0,0.0,1562.0,0.0,67.0,0.0,129.0,0.0,0.028457598178713718,0.16391002438621666,0.2504268639726807,0.49914627205463863,4.492020694620085,26.213113737430096,110065114.0,9.146089126008984,0.6672509243831503,0.36027319294251564,222.7946895710127,275.1752642792692,4.492020694620085,26.213113737430096,4.0
402,2ad0867e,0,255960,119.05116279069767,220,1808,485.42697674418605,0.0,0,0.0,0,1.0058194444444444,139.09171410499684,0.0,23.943786982248522,0.0,120.9251101321586,171.0,325.0,0.0,2216.0,0.0,502.0,239.0,219904.0,0.0,8093.0,0.0,27450.0,513.0,1581.0,1.0,338.0,0.0,227.0,3.0,0.02652396463471382,0.15049664694580064,0.25034899953466727,0.49930200093066546,3.4151551968187466,15.167257775725133,174856220.0,9.408364619323887,0.6524310748666351,0.34015821312238254,257.2919491454251,310.82028797231055,3.4151551968187466,15.167257775725133,3.5
403,2b1539df,0,532822,101.83906727828746,479,5094,1014.0116590214067,0.0,0,0.0,0,0.9984077777777778,100.50926594464501,0.0,134.24427480916032,0.0,103.16330858960764,112.33333333333333,315.0,0.0,2331.0,0.0,502.0,174.0,417616.0,0.0,17586.0,0.0,97283.0,337.0,4155.0,0.0,131.0,0.0,943.0,3.0,0.030013381762569298,0.1532134363196052,0.2500477920091761,0.4997132479449436,3.9276380472097254,21.561472523512364,1043715491.0,10.714253585248883,0.6602509779478588,0.3389409290766584,404.3314503010351,485.43018147726303,3.9276380472097254,21.561472523512364,4.5
404,2b4ce8a8,0,427346,123.2610325930199,519,3382,1443.7779059705797,0.0,0,0.0,0,0.9957283333333333,125.75522947236965,0.0,81.42857142857143,0.0,97.83240223463687,200.0,384.0,0.0,811.0,0.0,158.0,200.0,402794.0,0.0,6840.0,0.0,17512.0,200.0,3203.0,0.0,84.0,0.0,179.0,1.0,0.029717253317945756,0.16550956337297618,0.25014425851125216,0.4994229659549913,6.738090288434037,74.0807729734851,457165591.78868616,10.157975724260787,0.6858357814062613,0.3482400461627236,319.83836387797186,402.06447392574,6.738090288434037,74.0807729734851,5.0
405,2b58cd89,0,361836,80.8030370701206,564,4246,1434.182000893256,0.0,0,0.0,0,0.9845427777777778,78.62457427298926,0.0,104.62100456621005,0.0,87.49187935034803,100.45454545454545,148.0,0.0,2376.0,0.0,515.0,127.0,300110.0,0.0,22912.0,0.0,37709.0,1105.0,3817.0,0.0,219.0,0.0,431.0,11.0,0.030377484922939468,0.15977944786481704,0.2501675228947956,0.49966495421040874,3.6777571365996065,19.491814376773203,755463942.0000002,10.531284393003773,0.6681407486128434,0.3475541657359839,384.38407184192494,435.67300630649765,3.6777571365996065,19.491814376773203,5.0
406,2b6c176d,0,162198,84.478125,227,1855,628.1072916666667,0.0,0,0.0,0,0.9955005555555556,81.67299448867115,0.0,221.45901639344262,0.0,67.60089686098655,80.66666666666667,232.0,0.0,4777.0,0.0,509.0,91.0,133372.0,0.0,13509.0,0.0,15075.0,242.0,1633.0,0.0,61.0,0.0,223.0,3.0,0.030745179781136004,0.15449916568646765,0.25013027618551326,0.49921834288692024,3.7874405746665287,19.566364729426567,136221579.99999997,9.254434639059664,0.6482543523856197,0.33402813965607087,240.493015715162,290.18709923460676,3.7874405746665287,19.566364729426567,3.0
407,2b9d70b2,0,67556,51.33434650455927,221,1207,554.7051671732523,0.0,0,0.0,0,0.9928794444444444,55.399658411614006,0.0,16.119266055045873,0.0,25.72222222222222,0.0,202.0,0.0,984.0,0.0,82.0,0.0,64873.0,0.0,1757.0,0.0,926.0,0.0,1171.0,0.0,109.0,0.0,36.0,0.0,0.032699619771863114,0.16202512727495869,0.25019011406844105,0.4988593155893536,8.245009112397065,101.15066357725755,66425518.0,8.606997988907406,0.6426607400359113,0.34980988593155893,172.93149057505806,266.83138638621864,8.245009112397065,101.15066357725755,3.0
408,2ba1a84d,0,196650,119.83546617915906,182,1581,542.4448507007922,0.0,0,0.0,0,1.0325327777777777,129.98876404494382,0.0,6.25,0.0,92.4390243902439,0.0,341.0,0.0,97.0,0.0,510.0,0.0,173535.0,0.0,375.0,0.0,22740.0,0.0,1335.0,0.0,60.0,0.0,246.0,0.0,0.027439024390243903,0.15394266090073158,0.25,0.49878048780487805,4.393719085449333,27.37989259937836,95630118.75023727,9.01718117086074,0.6484962167466656,0.33658536585365856,214.45913964787462,266.02963966450216,4.393719085449333,27.37989259937836,3.0
409,2bb9bf81,1,333238,93.89630881938574,374,3418,1183.6999154691462,0.0,0,0.0,0,0.9953077777777778,96.52292650033715,0.0,135.84166666666667,92.0,65.92576419213974,91.0,5365.0,0.0,2862.0,92.0,506.0,100.0,286287.0,0.0,16301.0,92.0,30194.0,364.0,2966.0,0.0,120.0,1.0,458.0,4.0,0.025366403607666288,0.1555616369364118,0.25,0.4994363021420518,3.99259035444373,23.759071192321404,483622881.36913675,10.157228978601214,0.6568894671224209,0.34413754227733934,335.56251833227265,400.21086812965405,3.99259035444373,23.759071192321404,4.0
410,2bcfd704,0,253704,113.66666666666667,318,2157,734.1715949820789,0.0,0,0.0,0,0.9991377777777778,118.93005575266092,0.0,48.12,0.0,83.94565217391305,0.0,259.0,0.0,225.0,0.0,501.0,0.0,234649.0,0.0,3609.0,0.0,15446.0,0.0,1973.0,0.0,75.0,0.0,184.0,0.0,0.03272075302554908,0.1608558394099346,0.25011205737337516,0.499327655759749,6.62715842441868,69.67104537982493,183194687.0,9.461421913792357,0.6540338770489461,0.34155087404751233,243.82146198187615,323.80744647093115,6.62715842441868,69.67104537982493,3.0
411,2bdba7f6,0,215653,92.39631533847472,377,2293,1052.4430162810625,0.0,0,0.0,0,0.43916,94.6311475409836,0.0,49.21951219512195,0.0,60.05154639175258,0.0,208.0,0.0,1376.0,0.0,123.0,0.0,207810.0,0.0,2018.0,0.0,5825.0,0.0,2196.0,0.0,41.0,0.0,97.0,0.0,0.030432918988426916,0.1629714233417919,0.2503214744963566,0.4993570510072868,6.154020933426516,54.525130182222576,203789570.00000003,9.50373737641836,0.6599342138513316,0.34547792541791683,246.01761637705965,338.0118031776131,6.154020933426516,54.525130182222576,5.0
412,2bf2d921,13,184036,98.67882037533512,281,1803,719.2922252010724,0.0,0,0.0,0,1.0185844444444445,98.23159144893111,0.0,38.53846153846154,99.92307692307692,131.99137931034483,0.0,423.0,0.0,158.0,159.0,502.0,0.0,165422.0,0.0,2004.0,1299.0,15311.0,0.0,1684.0,0.0,52.0,13.0,116.0,0.0,0.030042918454935622,0.15977438074281275,0.25,0.4989270386266095,5.131700152937927,42.0940159761186,131361026.46346045,9.233995132270788,0.6596485155620352,0.3369098712446352,237.98889112551768,290.616562454142,5.131700152937927,42.0940159761186,3.5
413,2c13728c,0,229015,74.01906916612799,358,3013,913.8616677440207,0.0,0,0.0,0,0.9931811111111111,72.78264268960125,0.0,126.20987654320987,0.0,71.67912087912087,0.0,215.0,0.0,1185.0,0.0,515.0,0.0,186178.0,0.0,10223.0,0.0,32614.0,0.0,2558.0,0.0,81.0,0.0,455.0,0.0,0.033301002263174916,0.15617584370672036,0.2502424830261882,0.4995150339476237,4.210965438625238,25.626114322867853,365386750.0,9.968081547881564,0.6591396050547392,0.34173941157452314,312.604135844148,372.3197007373419,4.210965438625238,25.626114322867853,4.5
414,2c30b48b,1,460394,160.80824310164164,218,2756,630.0202584701362,0.0,0,0.0,0,1.0020266666666666,186.02442396313364,0.0,94.625,138.0,79.49319727891157,0.0,754.0,0.0,1118.0,138.0,515.0,0.0,403673.0,0.0,9841.0,138.0,46742.0,0.0,2170.0,0.0,104.0,1.0,588.0,0.0,0.02620545073375262,0.1546597958248714,0.2501747030048917,0.4993011879804332,3.378626925056048,16.67801685423989,315429006.4986369,9.88573138136262,0.6667975368835516,0.33927323549965055,313.41322313125426,349.7883308383804,3.378626925056048,16.67801685423989,3.0
415,2c31fe42,0,269798,65.98141354854488,351,3269,870.8456835412081,0.0,0,0.0,0,1.0172533333333333,85.43620943952803,0.0,6.5396825396825395,0.0,58.67204301075269,0.0,486.0,0.0,1860.0,0.0,495.0,0.0,231703.0,0.0,5356.0,0.0,32739.0,0.0,2712.0,0.0,819.0,0.0,558.0,0.0,0.001223091976516634,0.1495167916008097,0.25,0.4995107632093933,3.899211762777124,20.271134958305574,620086159.0452092,10.314299528728567,0.6423533472997148,0.3331702544031311,343.5180507624786,430.7119722696894,3.899211762777124,20.271134958305574,4.0
416,2c342490,4,457692,86.21058579770201,371,4744,938.0832548502543,0.0,0,0.0,0,1.002445,86.99003984063745,0.0,111.5237191650854,131.5,63.93591455273698,88.6923076923077,382.0,0.0,3487.0,210.0,517.0,134.0,349352.0,0.0,58773.0,526.0,47888.0,1153.0,4016.0,0.0,527.0,4.0,749.0,13.0,0.030708364732479277,0.1606785584543799,0.25,0.4996232102486813,4.430249985417984,33.439419402077405,1045106625.4560509,10.790395111907849,0.6747089424744002,0.3474001507159005,414.8812898381724,470.96434164808346,4.430249985417984,33.439419402077405,4.0
417,2c3a98ab,0,192428,86.09753914988815,231,2073,836.8398210290828,0.0,0,0.0,0,1.0052877777777778,96.90919282511211,0.0,9.173913043478262,0.0,62.293103448275865,0.0,510.0,0.0,147.0,0.0,501.0,0.0,172886.0,0.0,1477.0,0.0,18065.0,0.0,1784.0,0.0,161.0,0.0,290.0,0.0,0.02999104744852283,0.15058065141111393,0.25022381378692926,0.4991047448522829,4.116481662234536,23.990508108450072,191128490.1711145,9.456231594367692,0.6496433743834246,0.3406445837063563,258.8878898940302,322.8608809273198,4.116481662234536,23.990508108450072,3.0
418,2c403362,0,192614,102.45425531914894,213,1759,704.3670212765958,0.0,0,0.0,0,0.9907305555555556,106.6579283887468,0.0,79.29752066115702,0.0,83.1076923076923,0.0,366.0,0.0,517.0,0.0,517.0,0.0,166813.0,0.0,9595.0,0.0,16206.0,0.0,1564.0,0.0,121.0,0.0,195.0,0.0,0.028738690792974985,0.15502235079424373,0.2501330494944119,0.49920170303352845,3.498141147031834,15.761966157341021,128339582.0,9.257747898368084,0.6681779399527964,0.3379457158062799,241.09923239922975,280.26421690257274,3.498141147031834,15.761966157341021,3.5
419,2c6da667,0,469275,147.57075471698113,468,3111,1320.8157232704402,0.0,0,0.0,0,1.0010005555555554,153.3768115942029,0.0,51.75,0.0,98.56338028169014,276.0,482.0,0.0,404.0,0.0,504.0,276.0,444486.0,0.0,3519.0,0.0,20994.0,276.0,2898.0,0.0,68.0,0.0,213.0,1.0,0.028939918213274612,0.16001789482139742,0.25007864108210126,0.49952815350739227,4.5304763649537865,29.352306168174124,382404530.0,9.991884597701482,0.6586909026887257,0.3497955331865366,308.67937832201363,381.2799390653313,4.5304763649537865,29.352306168174124,4.5
420,2c73e7d0,0,231696,124.50080601826974,256,1782,707.003224073079,0.0,0,0.0,0,0.8972683333333333,132.09467821782178,0.0,68.58974358974359,0.0,77.13173652694611,0.0,374.0,0.0,1350.0,0.0,500.0,0.0,213465.0,0.0,5350.0,0.0,12881.0,0.0,1616.0,0.0,78.0,0.0,167.0,0.0,0.024731182795698924,0.16037233889521618,0.25,0.4989247311827957,3.97183900812743,21.391934905314404,130255618.49388605,9.249811854073311,0.6718873904104159,0.34946236559139787,242.62474277433284,285.20835029568923,3.97183900812743,21.391934905314404,3.5
421,2c75e15a,0,159679,71.03158362989323,238,2028,808.1930604982207,0.0,0,0.0,0,1.001423888888889,70.24820739106454,0.0,73.24090909090908,0.0,75.37674418604651,0.0,500.0,0.0,500.0,0.0,508.0,0.0,127360.0,0.0,16113.0,0.0,16206.0,0.0,1813.0,0.0,220.0,0.0,215.0,0.0,0.032487761459724075,0.160125177208092,0.25011125945705387,0.49933244325767684,5.296614504141308,47.59287956621147,186223926.0,9.489214649573134,0.6609409958832125,0.3431241655540721,254.17361778620676,318.15555089958906,5.296614504141308,47.59287956621147,4.0
422,2c7997a3,0,260211,88.8395356777057,401,2750,739.3851143735063,0.0,0,0.0,0,0.9277455555555556,95.76545754328112,0.0,17.39664804469274,0.0,76.45061728395062,0.0,228.0,0.0,181.0,0.0,519.0,0.0,232327.0,0.0,3114.0,0.0,24770.0,0.0,2426.0,0.0,179.0,0.0,324.0,0.0,0.029030054644808744,0.14994377161549563,0.25,0.49931693989071035,3.6204900755416363,18.01069752157912,325165646.5718881,9.850287142144866,0.6433773178832294,0.3333333333333333,300.1062111692077,363.58734947704977,3.6204900755416363,18.01069752157912,3.5
423,2d299968,0,416107,73.76475802162737,594,4355,1508.4086154937067,0.0,0,0.0,0,0.9959683333333333,97.16281382053194,0.0,1.1710730948678072,0.0,71.43072289156626,0.0,223.0,0.0,160.0,0.0,516.0,0.0,390886.0,0.0,1506.0,0.0,23715.0,0.0,4023.0,0.0,1286.0,0.0,332.0,0.0,0.0299645390070922,0.14552661392426006,0.25,0.499645390070922,4.734980086394331,34.276099209313195,1186719508.0434856,10.696292806244665,0.6063794051464526,0.3260638297872341,382.5221279777983,524.0692921463329,4.734980086394331,34.276099209313195,5.0
424,2d394d34,0,108009,55.93423096841015,205,1529,587.2087001553599,0.0,0,0.0,0,0.9661144444444445,56.42557803468208,0.0,53.56467661691542,0.0,57.813793103448276,0.0,435.0,0.0,520.0,0.0,440.0,0.0,78093.0,0.0,21533.0,0.0,8383.0,0.0,1384.0,0.0,402.0,0.0,145.0,0.0,0.02797927461139896,0.1556022744233292,0.25025906735751297,0.49896373056994814,3.551892529878947,16.490570108154085,134164783.93993719,9.287327701553128,0.6627104978200477,0.34093264248704663,242.30334848592793,283.6620778093727,3.551892529878947,16.490570108154085,2.0
